Season,TeamName,kenpom_adj_o,kenpom_adj_o_rank,kenpom_adj_d,kenpom_adj_d_rank,kenpom_rank,kenpom_luck,kenpom_adjem,TeamID
2018,Mount St. Mary's,104.1,190,110.2,274,231,0.028999999999999998,-6.07,1291.0
2018,Air Force,100.8,250,106.9,203,232,0.022000000000000002,-6.12,1102.0
2018,Columbia,107.5,131,113.6,322,233,-0.146,-6.15,1162.0
2018,North Dakota,103.4,206,109.5,265,234,0.015,-6.17,1315.0
2018,FIU,98.2,298,104.4,154,235,-0.039,-6.18,1198.0
2018,James Madison,101.5,242,107.7,223,236,-0.025,-6.2,1241.0
2018,Lehigh,106.0,156,112.2,308,237,0.042,-6.23,1250.0
2018,Bowling Green,102.3,228,108.6,240,238,0.066,-6.31,1132.0
2018,Cal St. Bakersfield,97.8,304,104.1,152,239,-0.024,-6.32,1167.0
2018,High Point,100.3,255,107.0,207,240,-0.08199999999999999,-6.65,1219.0
2018,California,98.6,294,105.4,172,241,0.008,-6.78,1143.0
2018,Florida Atlantic,95.7,327,102.7,121,242,-0.025,-7.0,1194.0
2018,UTEP,97.9,303,105.1,166,243,-0.039,-7.2,1431.0
2018,Robert Morris,95.2,330,102.6,120,244,0.036000000000000004,-7.45,1352.0
2018,Southern Utah,102.6,219,110.1,271,245,0.062,-7.48,1381.0
2018,Hampton,101.7,240,109.2,257,246,-0.017,-7.56,1214.0
2018,UNC Wilmington,104.5,188,112.0,305,247,-0.023,-7.58,1423.0
2018,Charleston Southern,99.5,268,107.1,209,248,-0.019,-7.63,1149.0
2018,Texas Southern,105.2,173,112.9,315,249,-0.009000000000000001,-7.67,1411.0
2018,Delaware,102.1,230,109.9,269,250,0.015,-7.73,1174.0
2018,LIU Brooklyn,103.3,211,111.1,294,251,0.015,-7.8,1254.0
2018,Elon,103.7,197,111.6,301,252,0.061,-7.82,1189.0
2018,Drexel,103.1,215,110.9,293,253,0.064,-7.86,1180.0
2018,NJIT,98.8,286,106.8,200,254,-0.024,-8.03,1312.0
2018,Northern Illinois,103.5,205,111.5,299,255,0.002,-8.04,1296.0
2018,Southeast Missouri St.,108.6,109,116.8,339,256,0.021,-8.14,1369.0
2018,Eastern Illinois,99.2,275,107.4,215,257,0.009000000000000001,-8.22,1183.0
2018,Akron,102.0,237,110.3,277,258,0.068,-8.29,1103.0
2018,UT Rio Grande Valley,99.5,270,107.8,226,259,0.077,-8.33,
2018,Boston University,100.3,254,108.7,247,260,0.057,-8.39,1131.0
2018,Gardner Webb,97.8,306,106.4,192,261,0.021,-8.62,1205.0
2018,UC Riverside,94.9,332,103.7,137,262,-0.067,-8.8,1415.0
2018,Pepperdine,105.7,161,114.5,325,263,-0.055999999999999994,-8.84,1337.0
2018,Army,100.0,259,108.8,250,264,-0.045,-8.86,1119.0
2018,Abilene Christian,98.7,293,107.6,221,265,0.023,-8.89,1101.0
2018,Portland,99.6,265,108.6,239,266,-0.001,-8.95,1339.0
2018,Cornell,104.8,179,113.8,323,267,0.057,-8.98,1165.0
2018,Montana St.,102.4,223,111.5,300,268,0.026000000000000002,-9.14,1286.0
2018,Brown,101.1,245,110.2,275,269,0.004,-9.17,1135.0
2018,New Orleans,98.2,300,107.4,213,270,0.047,-9.21,1309.0
2018,Green Bay,99.8,261,109.0,253,271,-0.027999999999999997,-9.23,1453.0
2018,Prairie View A&M;,101.5,241,110.9,290,272,0.01,-9.43,1341.0
2018,Santa Clara,99.8,262,109.5,263,273,0.018000000000000002,-9.72,1365.0
2018,Fairleigh Dickinson,102.5,221,112.4,313,274,0.025,-9.85,1192.0
2018,UMKC,98.7,290,108.8,248,275,-0.009000000000000001,-10.03,1282.0
2018,Morehead St.,99.2,274,109.3,258,276,-0.069,-10.08,1287.0
2018,Nebraska Omaha,104.5,186,114.8,328,277,0.012,-10.26,1303.0
2018,Quinnipiac,102.1,232,112.4,312,278,0.079,-10.29,1346.0
2018,Lafayette,102.0,236,112.4,311,279,-0.09699999999999999,-10.32,1248.0
2018,South Florida,99.1,282,109.5,262,280,-0.013000000000000001,-10.41,1378.0
2018,Arkansas St.,104.8,180,115.2,332,281,0.017,-10.47,1117.0
2018,Sacramento St.,100.1,257,110.6,282,282,-0.067,-10.48,1170.0
2018,New Hampshire,98.3,296,108.9,251,283,-0.069,-10.56,1306.0
2018,North Florida,107.9,123,118.6,345,284,0.07400000000000001,-10.7,1316.0
2018,Bethune Cookman,99.8,260,110.9,289,285,0.025,-11.1,1126.0
2018,Eastern Kentucky,101.8,239,113.0,316,286,0.017,-11.13,1184.0
2018,IUPUI,98.2,299,109.4,260,287,0.03,-11.22,1237.0
2018,UMass Lowell,103.6,200,114.9,330,288,0.002,-11.31,1262.0
2018,Western Illinois,96.6,318,107.9,229,289,0.006,-11.37,1442.0
2018,Holy Cross,97.7,308,109.2,256,290,0.026000000000000002,-11.47,1221.0
2018,McNeese St.,100.7,251,112.3,310,291,-0.025,-11.57,1270.0
2018,Fordham,94.6,334,106.3,189,292,0.009000000000000001,-11.63,1200.0
2018,Tennessee Martin,95.7,328,107.5,216,293,-0.019,-11.73,1404.0
2018,Little Rock,94.2,338,105.9,186,294,-0.057999999999999996,-11.75,1114.0
2018,Rice,98.9,284,110.8,286,295,-0.040999999999999995,-11.88,1349.0
2018,Grambling St.,94.4,335,106.3,190,296,0.102,-11.89,1212.0
2018,Samford,108.1,120,120.0,349,297,-0.036000000000000004,-11.93,1359.0
2018,San Jose St.,95.8,325,107.9,228,298,-0.03,-12.04,1363.0
2018,Dartmouth,98.7,292,110.8,288,299,-0.043,-12.16,1171.0
2018,Binghamton,97.6,309,109.7,267,300,-0.061,-12.19,1127.0
2018,Siena,96.7,316,109.0,252,301,-0.015,-12.23,1373.0
2018,Western Carolina,96.0,321,108.3,233,302,0.102,-12.24,1441.0
2018,Sacred Heart,96.4,320,108.7,245,303,-0.076,-12.32,1357.0
2018,North Carolina A&T;,98.7,291,111.2,296,304,0.10099999999999999,-12.47,1299.0
2018,Chattanooga,99.5,267,112.1,307,305,-0.024,-12.59,1151.0
2018,Central Connecticut,98.3,297,110.9,292,306,0.066,-12.61,1148.0
2018,Cleveland St.,97.8,305,110.4,281,307,0.032,-12.63,1156.0
2018,East Carolina,97.0,313,109.8,268,308,0.026000000000000002,-12.73,1187.0
2018,North Carolina Central,98.1,301,110.8,287,309,0.017,-12.74,1300.0
2018,St. Francis NY,99.0,283,111.8,302,310,0.022000000000000002,-12.82,1383.0
2018,Kennesaw St.,99.1,280,112.0,303,311,-0.023,-12.89,1244.0
2018,Texas A&M; Corpus Chris,94.8,333,107.7,225,312,-0.015,-12.93,1394.0
2018,Norfolk St.,95.7,329,108.7,244,313,0.002,-13.04,1313.0
2018,Stetson,98.7,289,112.1,306,314,-0.040999999999999995,-13.33,1391.0
2018,The Citadel,101.8,238,115.2,331,315,0.062,-13.39,1154.0
2018,Savannah St.,101.2,244,114.6,326,316,0.10800000000000001,-13.41,1366.0
2018,Charlotte,99.2,277,112.7,314,317,-0.024,-13.57,1150.0
2018,SIU Edwardsville,99.7,263,113.4,321,318,0.069,-13.67,1188.0
2018,Marist,98.8,287,113.1,317,319,-0.048,-14.35,1265.0
2018,Jacksonville,94.3,337,108.7,242,320,0.06,-14.35,1239.0
2018,Cal Poly,98.6,295,113.3,320,321,0.051,-14.66,1142.0
2018,Detroit,102.5,222,117.2,342,322,-0.011000000000000001,-14.68,1178.0
2018,Morgan St.,96.6,317,111.3,298,323,-0.06,-14.7,1288.0
2018,Loyola MD,96.4,319,111.2,297,324,0.02,-14.78,1259.0
2018,Youngstown St.,101.3,243,116.4,338,325,-0.01,-15.08,1464.0
2018,Northern Arizona,93.8,339,109.5,264,326,-0.03,-15.72,1319.0
2018,Southern,94.4,336,110.1,270,327,0.051,-15.73,1380.0
2018,Cal St. Northridge,97.1,311,113.2,318,328,-0.047,-16.12,1169.0
2018,American,95.8,326,112.0,304,329,-0.061,-16.22,1110.0
2018,Arkansas Pine Bluff,93.7,340,110.3,276,330,0.044000000000000004,-16.6,1115.0
2018,VMI,90.2,346,107.6,222,331,0.024,-17.36,1440.0
2018,Houston Baptist,99.2,278,116.8,340,332,-0.092,-17.65,1223.0
2018,Maine,91.0,342,108.7,246,333,-0.002,-17.66,1263.0
2018,Presbyterian,98.1,302,115.9,336,334,0.062,-17.79,1342.0
2018,Howard,99.6,264,118.6,346,335,-0.039,-18.96,1224.0
2018,Alcorn St.,95.1,331,114.7,327,336,-0.055,-19.62,1108.0
2018,Jackson St.,89.6,348,109.4,261,337,0.062,-19.83,1238.0
2018,USC Upstate,105.4,168,125.2,351,338,-0.051,-19.86,1367.0
2018,Alabama St.,95.9,322,116.0,337,339,-0.018000000000000002,-20.13,1106.0
2018,Longwood,89.8,347,110.3,279,340,-0.039,-20.5,1255.0
2018,Florida A&M;,95.9,324,117.0,341,341,0.04,-21.13,1197.0
2018,Incarnate Word,93.7,341,115.3,334,342,-0.006,-21.58,1230.0
2018,South Carolina St.,97.1,312,118.8,347,343,0.03,-21.74,1354.0
2018,Bryant,99.1,281,120.8,350,344,-0.013000000000000001,-21.76,1136.0
2018,Northwestern St.,88.6,349,110.9,291,345,-0.08,-22.36,1322.0
2018,Chicago St.,96.8,315,119.3,348,346,-0.063,-22.46,1152.0
2018,Coppin St.,86.7,350,110.7,284,347,-0.026000000000000002,-23.97,1164.0
2018,Mississippi Valley St.,90.4,345,114.8,329,348,-0.032,-24.41,1290.0
2018,Maryland Eastern Shore,91.0,343,118.0,343,349,-0.018000000000000002,-26.96,1271.0
2018,Delaware St.,90.5,344,118.5,344,350,-0.094,-27.97,1175.0
2018,Alabama A&M;,86.7,351,115.2,333,351,-0.04,-28.59,1105.0
2019,Virginia,123.6,2,87.9,5,1,0.024,35.65,1438.0
2019,Gonzaga,125.1,1,92.3,16,2,0.008,32.79,1211.0
2019,Duke,120.1,6,88.1,6,3,0.018000000000000002,31.99,1181.0
2019,Michigan St.,121.6,4,90.5,9,4,-0.013000000000000001,31.1,1277.0
2019,Michigan,115.6,18,85.9,1,5,-0.004,29.67,1276.0
2019,North Carolina,119.9,7,90.7,10,6,0.024,29.18,1314.0
2019,Kentucky,118.2,13,90.8,12,7,0.037000000000000005,27.41,1246.0
2019,Tennessee,122.5,3,95.5,34,8,0.038,26.97,1397.0
2019,Texas Tech,112.7,36,85.9,2,9,0.004,26.75,1403.0
2019,Purdue,121.1,5,95.1,32,10,-0.012,26.04,1345.0
2019,Virginia Tech,118.4,11,94.0,25,11,0.002,24.47,1439.0
2019,Wisconsin,110.8,52,87.1,3,12,-0.026000000000000002,23.67,1458.0
2019,Houston,114.5,22,91.1,13,13,0.057999999999999996,23.42,1222.0
2019,Auburn,119.6,8,96.2,45,14,0.003,23.33,1120.0
2019,Florida St.,113.0,32,90.4,8,15,0.045,22.56,1199.0
2019,Iowa St.,119.0,9,97.1,59,16,-0.051,21.85,1235.0
2019,LSU,118.5,10,97.5,62,17,0.035,20.99,1261.0
2019,Louisville,113.4,29,92.4,17,18,-0.054000000000000006,20.96,1257.0
2019,Wofford,118.4,12,97.6,63,19,0.06,20.71,1459.0
2019,Kansas,112.7,34,92.0,15,20,0.08800000000000001,20.7,1242.0
2019,Mississippi St.,117.4,14,96.7,51,21,-0.027000000000000003,20.65,1280.0
2019,Buffalo,114.9,19,94.6,28,22,0.040999999999999995,20.33,1138.0
2019,Kansas St.,108.0,102,87.7,4,23,0.061,20.22,1243.0
2019,Maryland,113.8,27,93.8,22,24,0.001,19.98,1268.0
2019,Nevada,114.0,26,95.1,33,25,0.039,18.93,1305.0
2019,Villanova,117.0,16,98.2,73,26,0.017,18.78,1437.0
2019,Marquette,114.1,24,95.7,35,27,0.006999999999999999,18.42,1266.0
2019,Florida,110.2,60,91.9,14,28,-0.07200000000000001,18.32,1196.0
2019,Clemson,108.7,90,90.7,11,29,-0.069,17.94,1155.0
2019,Texas,114.1,25,96.2,40,30,-0.11699999999999999,17.89,1400.0
2019,Saint Mary's,114.6,21,96.9,55,31,-0.033,17.72,1388.0
2019,North Carolina St.,112.7,35,96.0,38,32,-0.009000000000000001,16.7,1301.0
2019,Utah St.,113.0,31,96.3,47,33,0.006999999999999999,16.65,1429.0
2019,Syracuse,110.2,61,93.9,24,34,0.005,16.3,1393.0
2019,Cincinnati,111.0,49,94.9,30,35,0.061,16.15,1153.0
2019,Iowa,117.2,15,101.2,115,36,0.057,15.95,1234.0
2019,VCU,104.3,172,88.6,7,37,0.004,15.69,1433.0
2019,Oklahoma,109.4,73,93.9,23,38,0.031,15.53,1328.0
2019,Nebraska,112.6,38,97.1,57,39,-0.055,15.52,1304.0
2019,Penn St.,109.5,72,94.1,26,40,-0.102,15.42,1336.0
2019,Baylor,113.5,28,98.2,75,41,-0.032,15.29,1124.0
2019,Indiana,110.1,62,94.8,29,42,-0.044000000000000004,15.28,1231.0
2019,Oregon,107.7,108,92.5,18,43,-0.039,15.18,1332.0
2019,Mississippi,112.8,33,97.7,65,44,-0.018000000000000002,15.05,1279.0
2019,Ohio St.,109.3,75,94.2,27,45,0.005,15.03,1326.0
2019,UCF,110.3,58,95.7,36,46,0.028999999999999998,14.59,1416.0
2019,Minnesota,110.7,54,96.2,43,47,0.08199999999999999,14.47,1278.0
2019,TCU,110.4,57,96.2,41,48,0.013999999999999999,14.17,1395.0
2019,New Mexico St.,112.6,37,99.0,83,49,0.061,13.6,1308.0
2019,Creighton,113.3,30,99.8,97,50,-0.045,13.49,1166.0
2019,Washington,107.0,118,93.6,20,51,0.078,13.37,1449.0
2019,Murray St.,112.0,41,98.7,81,52,0.033,13.33,1293.0
2019,Lipscomb,110.0,64,96.8,52,53,-0.040999999999999995,13.24,1252.0
2019,Belmont,114.8,20,101.8,127,54,0.040999999999999995,13.07,1125.0
2019,Seton Hall,109.3,74,96.4,49,55,0.022000000000000002,12.9,1371.0
2019,Furman,108.8,87,96.2,42,56,0.03,12.63,1202.0
2019,Arkansas,109.5,71,97.2,60,57,-0.040999999999999995,12.33,1116.0
2019,Toledo,110.0,65,98.0,67,58,0.047,11.99,1405.0
2019,Dayton,111.5,46,100.1,100,59,-0.036000000000000004,11.48,1173.0
2019,Alabama,108.1,100,96.6,50,60,0.039,11.47,1104.0
2019,Arizona St.,109.8,68,98.6,79,61,0.046,11.21,1113.0
2019,Memphis,109.0,84,98.1,71,62,-0.031,10.89,1272.0
2019,Liberty,110.6,56,99.7,96,63,0.006,10.82,1251.0
2019,Colorado,106.5,130,96.1,39,64,-0.037000000000000005,10.42,1160.0
2019,Xavier,110.8,51,100.4,106,65,0.008,10.4,1462.0
2019,San Francisco,111.7,43,101.7,126,66,-0.022000000000000002,9.96,1362.0
2019,Providence,105.0,156,95.0,31,67,-0.013999999999999999,9.95,1344.0
2019,Butler,110.8,50,100.9,110,68,-0.032,9.92,1139.0
2019,East Tennessee St.,109.1,79,99.3,86,69,0.022000000000000002,9.83,1190.0
2019,Missouri,106.7,122,97.0,56,70,-0.017,9.75,1281.0
2019,Fresno St.,108.2,97,98.5,78,71,-0.011000000000000001,9.69,1201.0
2019,Miami FL,109.9,66,100.2,104,72,-0.07200000000000001,9.69,1274.0
2019,South Carolina,107.9,104,98.3,76,73,0.022000000000000002,9.67,1376.0
2019,Northwestern,102.9,197,93.4,19,74,-0.111,9.55,1321.0
2019,UC Irvine,106.6,125,97.1,58,75,0.09699999999999999,9.47,1414.0
2019,Temple,108.9,86,99.4,90,76,0.065,9.43,1396.0
2019,Rutgers,105.5,148,96.2,44,77,-0.02,9.3,1353.0
2019,St. John's,109.7,69,100.9,111,78,0.071,8.75,1385.0
2019,Northeastern,111.5,47,102.7,145,79,0.023,8.75,1318.0
2019,Vermont,107.9,103,99.2,84,80,0.055999999999999994,8.72,1436.0
2019,UNC Greensboro,106.5,129,97.9,66,81,0.175,8.59,1422.0
2019,Yale,111.7,44,103.1,149,82,0.057,8.59,1463.0
2019,Illinois,109.1,80,100.6,108,83,-0.052000000000000005,8.5,1228.0
2019,Davidson,107.5,109,99.3,85,84,0.065,8.28,1172.0
2019,San Diego,106.0,139,98.1,69,85,-0.004,7.9,1360.0
2019,Oregon St.,111.2,48,103.3,151,86,-0.04,7.89,1333.0
2019,BYU,111.7,45,103.9,164,87,0.027000000000000003,7.82,1140.0
2019,USC,109.2,78,101.6,120,88,-0.096,7.65,1425.0
2019,Oklahoma St.,108.9,85,101.3,118,89,-0.01,7.62,1329.0
2019,Notre Dame,108.2,98,100.6,109,90,-0.055,7.58,1323.0
2019,Georgetown,109.2,76,101.7,124,91,0.054000000000000006,7.51,1207.0
2019,Texas A&M;,106.9,120,99.4,88,92,-0.021,7.49,1401.0
2019,Hofstra,116.3,17,108.8,259,93,0.028999999999999998,7.47,1220.0
2019,Wichita St.,105.9,143,98.5,77,94,0.028999999999999998,7.43,1455.0
2019,West Virginia,109.0,82,101.8,128,95,0.016,7.26,1452.0
2019,Utah Valley,109.0,83,101.8,129,96,0.04,7.18,1430.0
2019,Pittsburgh,105.1,154,98.0,68,97,-0.094,7.09,1338.0
2019,South Dakota St.,112.1,40,105.0,188,98,-0.023,7.08,1355.0
2019,Arizona,105.0,157,98.1,70,99,-0.013000000000000001,6.86,1112.0
2019,Northern Kentucky,109.2,77,102.7,144,100,-0.008,6.52,1297.0
2019,Southern Miss,106.5,131,100.1,101,101,-0.013999999999999999,6.42,1379.0
2019,Georgia Southern,108.4,93,102.0,131,102,-0.009000000000000001,6.4,1204.0
2019,DePaul,110.7,53,104.4,171,103,-0.039,6.35,1177.0
2019,Saint Louis,102.6,205,96.3,46,104,0.045,6.3,1387.0
2019,Grand Canyon,108.1,101,101.8,130,105,-0.033,6.22,1213.0
2019,Bowling Green,108.2,99,102.0,132,106,0.035,6.17,1132.0
2019,Akron,99.8,257,93.7,21,107,-0.105,6.08,1103.0
2019,Connecticut,108.3,96,102.3,135,108,-0.07,6.04,1163.0
2019,Georgia Tech,101.8,219,95.9,37,109,-0.023,5.91,1210.0
2019,UCLA,108.4,92,102.6,141,110,0.006999999999999999,5.85,1417.0
2019,Georgia St.,107.9,107,102.3,137,111,0.126,5.6,1209.0
2019,Old Dominion,101.9,216,96.3,48,112,0.055,5.58,1330.0
2019,Jacksonville St.,104.9,158,99.4,89,113,0.003,5.45,1240.0
2019,Utah,114.2,23,108.8,261,114,0.031,5.4,1428.0
2019,Boston College,107.5,110,102.2,134,115,0.019,5.3,1130.0
2019,Western Kentucky,104.9,159,99.6,91,116,-0.0,5.27,1443.0
2019,St. Bonaventure,102.0,215,96.8,53,117,-0.044000000000000004,5.17,1382.0
2019,SMU,112.0,42,106.8,229,118,-0.07,5.15,1374.0
2019,Stanford,103.3,194,98.2,72,119,-0.027000000000000003,5.12,1390.0
2019,South Florida,102.3,207,97.2,61,120,-0.048,5.08,1378.0
2019,Charleston,108.3,94,103.3,152,121,0.019,5.06,1158.0
2019,San Diego St.,103.7,185,98.7,80,122,0.055999999999999994,5.04,1361.0
2019,Central Michigan,110.3,59,105.4,198,123,0.024,4.88,1141.0
2019,Harvard,104.8,160,100.3,105,124,0.055999999999999994,4.5,1217.0
2019,Radford,108.7,89,104.2,167,125,-0.006999999999999999,4.44,1347.0
2019,Texas St.,102.0,213,97.7,64,126,0.034,4.37,1402.0
2019,Drake,107.0,119,102.7,143,127,0.094,4.32,1179.0
2019,Wright St.,105.9,141,101.6,121,128,-0.031,4.32,1460.0
2019,Colgate,110.0,63,105.8,202,129,0.021,4.29,1159.0
2019,Penn,104.0,179,99.7,95,130,0.02,4.28,1335.0
2019,Tulsa,104.7,165,100.4,107,131,0.04,4.23,1409.0
2019,Georgia,105.8,146,101.6,122,132,-0.077,4.18,1208.0
2019,Loyola Chicago,104.2,175,100.0,99,133,-0.01,4.15,1260.0
2019,Ball St.,102.3,208,98.2,74,134,-0.08800000000000001,4.07,1123.0
2019,Austin Peay,110.6,55,106.7,226,135,-0.009000000000000001,3.9,1122.0
2019,Northern Illinois,108.8,88,104.9,187,136,-0.071,3.86,1296.0
2019,Montana,107.4,115,103.8,161,137,0.057,3.55,1285.0
2019,Loyola Marymount,103.6,187,100.1,103,138,0.066,3.42,1258.0
2019,Boise St.,107.1,117,103.8,162,139,-0.192,3.22,1129.0
2019,Louisiana Monroe,112.3,39,109.2,267,140,-0.054000000000000006,3.11,1419.0
2019,Louisiana Tech,104.7,163,101.7,125,141,-0.046,2.96,1256.0
2019,Kent St.,109.6,70,106.8,227,142,0.14,2.82,1245.0
2019,Rhode Island,103.8,183,101.1,113,143,0.018000000000000002,2.68,1348.0
2019,Samford,106.6,128,104.3,170,144,-0.076,2.21,1359.0
2019,Abilene Christian,103.6,186,101.5,119,145,0.087,2.09,1101.0
2019,Brown,98.7,276,96.8,54,146,0.011000000000000001,1.9,1135.0
2019,Bucknell,105.5,150,103.6,155,147,0.052000000000000005,1.88,1137.0
2019,UAB,106.4,136,104.5,173,148,-0.011000000000000001,1.84,1412.0
2019,Miami OH,104.7,164,102.9,147,149,-0.025,1.77,1275.0
2019,Southern Illinois,104.2,174,102.5,140,150,-0.01,1.7,1356.0
2019,UTSA,105.7,147,104.0,165,151,-0.017,1.66,1427.0
2019,UT Arlington,101.1,237,99.6,92,152,0.038,1.54,1426.0
2019,Pepperdine,106.6,124,105.2,196,153,-0.057,1.42,1337.0
2019,Vanderbilt,102.0,214,101.2,114,154,-0.109,0.79,1435.0
2019,Eastern Michigan,103.3,191,102.6,142,155,-0.006,0.74,1185.0
2019,George Mason,104.4,169,103.7,159,156,0.023,0.67,1206.0
2019,North Texas,99.5,263,99.0,82,157,-0.006999999999999999,0.51,1317.0
2019,Charleston Southern,101.3,235,101.2,116,158,-0.092,0.05,1149.0
2019,Florida Atlantic,99.3,264,99.3,87,159,-0.039,-0.01,1194.0
2019,Marshall,107.9,105,108.1,252,160,0.10800000000000001,-0.15,1267.0
2019,Coastal Carolina,104.8,161,104.9,185,161,-0.073,-0.16,1157.0
2019,UNLV,105.8,145,106.0,209,162,0.013999999999999999,-0.16,1424.0
2019,Wake Forest,104.6,166,104.8,184,163,0.04,-0.22,1448.0
2019,UT Rio Grande Valley,99.3,266,99.6,93,164,0.021,-0.34,
2019,Nebraska Omaha,109.9,67,110.3,292,165,0.109,-0.36,1303.0
2019,Bradley,100.9,247,101.3,117,166,0.04,-0.36,1133.0
2019,Gardner Webb,107.5,111,108.2,253,167,0.07,-0.75,1205.0
2019,Stony Brook,99.1,270,99.9,98,168,0.075,-0.75,1392.0
2019,Lehigh,108.6,91,109.4,269,169,0.083,-0.78,1250.0
2019,UC Santa Barbara,105.0,155,105.8,206,170,0.035,-0.8,1364.0
2019,Duquesne,104.4,170,105.2,194,171,0.055,-0.81,1182.0
2019,Sam Houston St.,105.9,144,106.8,228,172,0.026000000000000002,-0.88,1358.0
2019,Missouri St.,102.9,199,103.8,160,173,-0.021,-0.93,1283.0
2019,North Florida,103.8,184,104.7,183,174,0.015,-0.95,1316.0
2019,Princeton,98.7,278,99.7,94,175,0.10099999999999999,-1.0,1343.0
2019,Northern Iowa,101.1,239,102.3,136,176,0.004,-1.16,1320.0
2019,Louisiana,106.5,134,107.7,244,177,0.085,-1.18,1418.0
2019,Winthrop,106.4,135,107.6,241,178,0.016,-1.21,1457.0
2019,Colorado St.,107.4,114,108.6,258,179,-0.111,-1.23,1161.0
2019,NJIT,101.1,238,102.4,139,180,0.09,-1.27,1312.0
2019,Seattle,100.7,248,102.2,133,181,-0.027999999999999997,-1.41,1370.0
2019,Ohio,98.6,280,100.1,102,182,0.062,-1.54,1325.0
2019,New Mexico,103.9,180,105.5,200,183,-0.027999999999999997,-1.6,1307.0
2019,Saint Joseph's,105.2,152,106.9,231,184,-0.012,-1.73,1386.0
2019,Santa Clara,101.8,220,103.6,156,185,0.059000000000000004,-1.84,1365.0
2019,Campbell,107.9,106,109.8,279,186,0.02,-1.89,1144.0
2019,Presbyterian,109.1,81,111.0,306,187,-0.065,-1.95,1342.0
2019,Oakland,107.3,116,109.4,270,188,-0.002,-2.14,1324.0
2019,Hartford,108.3,95,110.6,298,189,-0.008,-2.24,1216.0
2019,Purdue Fort Wayne,106.5,133,108.8,260,190,-0.002,-2.28,1236.0
2019,Northern Colorado,102.2,212,104.6,176,191,0.05,-2.43,1294.0
2019,Cal Baptist,106.7,123,109.2,266,192,-0.054000000000000006,-2.51,1465.0
2019,Hampton,107.5,112,110.0,286,193,-0.109,-2.56,1214.0
2019,IUPUI,103.8,182,106.4,220,194,-0.057,-2.58,1237.0
2019,Mercer,103.5,188,106.1,214,195,-0.113,-2.6,1273.0
2019,Hawaii,103.5,189,106.5,223,196,-0.005,-3.03,1218.0
2019,Iona,106.5,132,109.6,275,197,-0.025,-3.08,1233.0
2019,American,101.8,221,104.9,186,198,-0.11900000000000001,-3.13,1110.0
2019,North Dakota St.,106.6,127,109.8,278,199,0.052000000000000005,-3.2,1295.0
2019,Illinois Chicago,100.4,252,103.6,154,200,-0.002,-3.22,1227.0
2019,Richmond,106.8,121,110.0,285,201,-0.08800000000000001,-3.23,1350.0
2019,FIU,101.9,217,105.1,190,202,0.10400000000000001,-3.25,1198.0
2019,Cal St. Fullerton,98.9,275,102.3,138,203,0.01,-3.44,1168.0
2019,Illinois St.,101.0,240,104.5,174,204,0.084,-3.51,1229.0
2019,Appalachian St.,105.9,140,109.5,274,205,-0.083,-3.61,1111.0
2019,Green Bay,102.8,202,106.5,221,206,0.084,-3.64,1453.0
2019,Indiana St.,101.0,242,105.1,192,207,0.026000000000000002,-4.14,1232.0
2019,Fairleigh Dickinson,106.2,137,110.4,295,208,0.01,-4.25,1192.0
2019,Prairie View A&M;,101.5,226,105.8,205,209,0.07400000000000001,-4.31,1341.0
2019,Washington St.,105.9,142,110.2,291,210,-0.059000000000000004,-4.31,1450.0
2019,Columbia,101.8,223,106.3,215,211,-0.06,-4.48,1162.0
2019,Pacific,99.8,259,104.2,168,212,0.045,-4.48,1334.0
2019,South Alabama,103.0,196,107.5,239,213,0.012,-4.49,1375.0
2019,Texas Southern,104.0,178,108.5,255,214,0.055999999999999994,-4.5,1411.0
2019,Rider,101.3,236,105.8,203,215,-0.032,-4.51,1351.0
2019,Lamar,103.1,195,107.6,242,216,0.009000000000000001,-4.54,1249.0
2019,Cornell,99.0,272,103.7,157,217,0.084,-4.63,1165.0
2019,Dartmouth,103.4,190,108.0,249,218,-0.109,-4.64,1171.0
2019,William & Mary,103.3,192,108.0,247,219,0.028999999999999998,-4.65,1456.0
2019,Florida Gulf Coast,101.3,233,106.0,210,220,-0.003,-4.68,1195.0
2019,Valparaiso,97.9,288,102.8,146,221,0.003,-4.92,1434.0
2019,Little Rock,99.7,260,104.7,182,222,-0.149,-4.94,1114.0
2019,Long Beach St.,101.0,241,106.0,211,223,0.051,-4.99,1253.0
2019,Weber St.,101.3,234,106.4,219,224,-0.022000000000000002,-5.05,1451.0
2019,Cal St. Bakersfield,102.5,206,107.6,243,225,0.055,-5.15,1167.0
2019,La Salle,99.8,256,105.0,189,226,-0.04,-5.16,1247.0
2019,Evansville,99.3,265,104.7,181,227,-0.061,-5.37,1191.0
2019,High Point,99.1,271,104.7,180,228,0.019,-5.52,1219.0
2019,South Dakota,100.3,253,106.0,212,229,-0.048,-5.7,1377.0
2019,UMBC,95.9,313,101.7,123,230,0.078,-5.75,1420.0
2019,Southeastern Louisiana,99.3,268,105.1,193,231,0.009000000000000001,-5.89,1368.0
2019,Boston University,104.1,176,110.1,287,232,-0.025,-5.93,1131.0
2019,Quinnipiac,104.4,171,110.3,294,233,-0.024,-5.97,1346.0
2019,UMKC,100.9,244,107.0,233,234,-0.052000000000000005,-6.13,1282.0
2019,Massachusetts,102.8,204,108.9,263,235,-0.061,-6.16,1269.0
